,dayInWeek,duration,startLat,startLog,endLat,endLog,distance,cost,id
9328,7,26,38.251,-85.758,38.255,-85.755,0.621,19.65525,215911078350728422133769987104128313001
9329,7,11,38.229,-85.704,38.228,-85.712,0.621,8.40525,201717399347842774134157405928710943416
9330,7,7,38.243,-85.746,38.255,-85.742,0.621,5.40525,150722955326201893270445996397402305711
9331,7,11,38.257,-85.761,38.253,-85.757,0.621,8.40525,174459637395714577816846173685312744399
9332,7,5,38.217,-85.753,38.22,-85.761,0.621,3.90525,191730134630721023620240791809674723330
9333,7,6,38.253,-85.751,38.255,-85.744,0.621,4.65525,202985860197172354574613928501323519058
9334,7,18,38.257,-85.749,38.258,-85.747,0.621,13.65525,194613005777078011156958264825085815925
9335,7,9,38.257,-85.755,38.251,-85.756,0.621,6.90525,177980453466746807908175085955141519526
9336,7,12,38.251,-85.751,38.252,-85.747,0.621,9.15525,216497681219077055683704922148789921962
9337,7,4,38.25,-85.737,38.257,-85.73,0.621,3.15525,142607180750860676282151322894400520398
9338,7,6,38.256,-85.752,38.257,-85.763,0.621,4.65525,115233149283274280595445132215979798295
9339,7,8,38.257,-85.757,38.256,-85.757,0.621,6.15525,144375708842538158876799318280791809498
9340,7,13,38.251,-85.758,38.254,-85.75,0.621,9.90525,138417311871761650587684216259298081757
9341,7,12,38.258,-85.75,38.257,-85.759,0.621,9.15525,210382967790524890729944640001148233199
9342,7,11,38.258,-85.757,38.258,-85.757,0.621,8.40525,115344597150889820444849339195603687586
9343,7,5,38.259,-85.75,38.259,-85.75,0.621,3.90525,223636832902847221071512232280164594454
9344,7,8,38.251,-85.743,38.247,-85.743,0.621,6.15525,118699839844481286826601522640009639274
9345,7,7,38.253,-85.738,38.261,-85.737,0.621,5.40525,197888310408476520640631169541931637462
9346,7,7,38.253,-85.739,38.25,-85.731,0.621,5.40525,203743473134553478669845964910999294341
9347,7,10,38.257,-85.755,38.253,-85.74,0.621,7.65525,162763823957819458348992160316224139804
9348,7,11,38.256,-85.752,38.255,-85.744,0.621,8.40525,174547163159557766367434603680503099650
9349,7,10,38.251,-85.759,38.257,-85.757,0.621,7.65525,196882190322516861841466988514516136496
9350,7,7,38.255,-85.753,38.257,-85.763,0.621,5.40525,197848781433873159353895096985958581015
9351,7,8,38.254,-85.754,38.254,-85.748,0.621,6.15525,132437359623684852168861707016421689718
9352,7,13,38.256,-85.752,38.255,-85.749,0.621,9.90525,198741162733875761155580692381292264751
9353,7,13,38.256,-85.753,38.255,-85.758,0.621,9.90525,133243851592429206698750910591817091646
9354,7,11,38.253,-85.757,38.257,-85.757,0.621,8.40525,193499096991333918512491494003699784728
9355,7,12,38.258,-85.757,38.254,-85.748,0.621,9.15525,204563913716601696446966138532983379324
9356,7,8,38.239,-85.724,38.235,-85.728,0.621,6.15525,174433595515542202392184049981973838288
9357,7,6,38.253,-85.736,38.247,-85.73,0.621,4.65525,124191147414384950151511380235872769784
9358,7,9,38.253,-85.757,38.258,-85.756,0.621,6.90525,211493908999235952397455220673899114200
9359,7,8,38.25,-85.752,38.258,-85.751,0.621,6.15525,215308218120841164202466258081784566442
9360,7,7,38.259,-85.758,38.259,-85.758,0.621,5.40525,161384668664277289621001382597849920451
9361,7,3,38.236,-85.759,38.245,-85.757,0.621,2.40525,171471662888285545323415390648946590379
9362,7,34,38.254,-85.755,38.254,-85.756,0.621,25.65525,171345608351768751382274712531606250157
9363,7,10,38.255,-85.758,38.254,-85.748,0.621,7.65525,129437073934712832737853416343967199134
9364,7,11,38.254,-85.757,38.253,-85.754,0.621,8.40525,176883911753859608402487969261147769088
9365,7,9,38.255,-85.753,38.247,-85.755,0.621,6.90525,148334446750910088232377286259341217725
9366,7,10,38.252,-85.757,38.253,-85.753,0.621,7.65525,194147583463534199792550677565172322493
9367,7,15,38.254,-85.751,38.254,-85.757,0.621,11.40525,217649321512390821424474645159507923534
9368,7,7,38.253,-85.74,38.256,-85.749,0.621,5.40525,131928833746058561165477725933441630132
9369,7,8,38.253,-85.757,38.253,-85.753,0.621,6.15525,139528925655751387313049340734943126361
9370,7,6,38.225,-85.762,38.217,-85.762,0.621,4.65525,168922939631313854400980505015971930025
9371,7,10,38.253,-85.757,38.256,-85.758,0.621,7.65525,196448923555892780421148054434441967524
9372,7,12,38.254,-85.747,38.254,-85.757,0.621,9.15525,126729486713176700919054506230294272578
9373,7,70,38.255,-85.74,38.259,-85.745,0.621,52.65525,163027660867846231924162735028478150376
9374,7,10,38.257,-85.763,38.256,-85.758,0.621,7.65525,152519641084100633337603366788113184448
9375,7,6,38.2,-85.74,38.203,-85.741,0.621,4.65525,171052797907867767709914802244759822193
9376,7,6,38.218,-85.756,38.219,-85.762,0.621,4.65525,125671862530880120893302402937422986794
9377,7,4,38.255,-85.744,38.255,-85.744,0.621,3.15525,202312312926382993386774273678631671342
9378,7,7,38.227,-85.758,38.221,-85.762,0.621,5.40525,139064586949147096761321766438841623405
9379,7,6,38.232,-85.709,38.236,-85.717,0.621,4.65525,127838715581197552720202045197679682850
9380,7,14,38.257,-85.752,38.253,-85.756,0.621,10.65525,169350125883813610119202136171759462819
9381,7,13,38.256,-85.765,38.256,-85.764,0.621,9.90525,127342912905672815251313213927001689927
